,PLAYER_NAME,TEAM,FG%,FG3%,OREB,DREB,AST,STL,BLK,PF,PTS,PLUS_MINUS,AST%,AST_TO,OREB%,DREB%,TM_TOV%,TS%,USG%,PIE,PLAYER_POSITION,LT6FT_FREQ,LT6FT_DFGM,LT6FT_%DIFF,3PT_FREQ,3PT_DFGM,3PT_%DIFF,BT6_9FT_DFGM,BT6_9FT_%DIFF,BT6_9FT_FREQ,BT10_15FT_DFGM,BT10_15FT_%DIFF,BT10_15FT_FREQ,BT16FT_3PT_DFGM,BT16FT_3PT_%DIFF,BT16FT_3PT_FREQ,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LT_5FT_FGM,LT_5FT_FG%,BT5_9FT_FGM,BT5_9FT_FG%,BT10_14FT_FGM,BT10_14FT_FG%,BT15_19FT_FGM,BT15_19FT_FG%,BT20_24FT_FGM,BT20_24FT_FG%,BT25_29FT_FGM,BT25_29FT_FG%,ISO_PPP,ISO_FG%,ISO_POSS,PNR_HANDLER_PPP,PNR_HANDLER_FG%,PNR_HANDLER_POSS,PNR_ROLLMAN_PPP,PNR_ROLLMAN_FG%,PNR_ROLLMAN_POSS,TRANSITION_PPP,TRANSITION_FG%,TRANSITION_POSS,POST_UP_PPP,POST_UP_FG%,POST_UP_POSS,SPOT_UP_PPP,SPOT_UP_FG%,SPOT_UP_POSS,HANDOFF_PPP,HANDOFF_FG%,HANDOFF_POSS,CUT_PPP,CUT_FG%,CUT_POSS,OFF_SCREEN_PPP,OFF_SCREEN_FG%,OFF_SCREEN_POSS,PUTBACK_PPP,PUTBACK_FG%,PUTBACK_POSS,PASSES_MADE,SECONDARY_AST,POTENTIAL_AST,AST_TO_PASS%
233,Kevin Love,CLE,0.409,0.365,0.7,6.8,2.5,0.6,0.1,1.0,12.2,-2.9,0.153,1.66,0.026,0.272,10.2,0.556,0.211,0.123,F-C,0.422,2.96,0.032,0.352,1.63,0.073,0.29000000000000004,-0.11899999999999994,0.063,0.29000000000000004,-0.04899999999999999,0.063,0.41000000000000014,0.015000000000000013,0.101,2.16,2.04,0.92,0.04,1.36,0.2,0.32,0.9,0.605,0.4,0.455,0.3,0.389,0.2,0.5,0.3,0.276,1.8,0.374,0.0,0.0,0.0,0.0,0.0,0.0,1.457,0.581,1.4,0.711,0.29,1.5,0.796,0.41,2.0,1.107,0.388,3.0,0.792,0.3,1.0,1.111,0.529,0.7,0.731,0.273,1.0,1.182,0.5,0.4,38.5,0.1,4.6,0.065
234,Kevin Porter Jr.,HOU,0.425,0.311,0.8,3.0,6.3,0.7,0.3,2.3,16.6,-8.6,0.293,1.8,0.022,0.098,13.7,0.528,0.247,0.086,G-F,0.411,3.15,-0.009,0.364,2.19,0.104,0.6200000000000001,-0.0809999999999999,0.112,0.2999999999999998,-0.11399999999999982,0.072,0.16000000000000014,-0.08500000000000002,0.04,2.58,2.04,1.46,0.04,0.12,0.77,0.27,2.6,0.624,0.5,0.382,0.5,0.406,0.4,0.417,0.6,0.294,1.4,0.313,0.966,0.449,2.2,0.77,0.378,7.7,0.0,0.0,0.0,0.844,0.482,3.5,0.0,0.0,0.0,0.938,0.344,2.5,0.931,0.444,1.1,0.0,0.0,0.0,1.091,0.714,0.4,0.0,0.0,0.0,52.8,0.9,11.5,0.12
235,Kevon Looney,GSW,0.548,0.235,1.9,3.4,2.0,0.3,0.4,2.2,4.1,2.1,0.132,3.22,0.098,0.165,9.9,0.575,0.092,0.08,F,0.373,2.5,-0.012,0.248,0.98,-0.01,0.5699999999999998,-0.12899999999999995,0.124,0.56,0.018999999999999906,0.098,0.77,0.05499999999999999,0.156,5.84,1.92,0.92,0.03,3.23,0.41,0.21,1.4,0.659,0.1,0.391,0.1,0.357,0.0,0.25,0.0,0.375,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,1.389,0.688,0.3,1.091,0.75,0.2,0.0,0.0,0.0,0.73,0.324,0.6,0.0,0.0,0.0,1.172,0.623,1.4,0.0,0.0,0.0,1.057,0.563,0.9,25.2,0.2,3.3,0.077
236,Khem Birch,TOR,0.497,0.25,2.6,3.2,1.3,0.7,0.7,1.7,7.2,-1.9,0.085,2.02,0.101,0.138,7.7,0.552,0.133,0.089,C,0.419,2.73,-0.032,0.316,1.32,-0.002,0.41000000000000014,-0.10799999999999993,0.085,0.2999999999999998,-0.122,0.075,0.44999999999999996,-0.007000000000000006,0.105,4.42,2.45,1.37,0.1,3.21,0.42,0.33,1.6,0.61,0.6,0.458,0.3,0.455,0.1,0.429,0.2,0.267,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,1.092,0.582,3.4,1.29,0.739,1.6,0.0,0.0,0.0,0.846,0.314,2.1,0.0,0.0,0.0,1.189,0.606,1.9,0.0,0.0,0.0,1.273,0.688,1.2,24.0,0.1,2.4,0.055
237,Khris Middleton,MIL,0.476,0.414,0.8,5.2,5.4,1.1,0.1,2.4,20.4,4.3,0.227,2.08,0.023,0.143,10.4,0.588,0.245,0.123,F,0.321,2.52,0.009,0.41,1.87,-0.003,0.3599999999999999,-0.1259999999999999,0.072,0.6000000000000005,0.07999999999999996,0.095,0.5499999999999998,0.05399999999999999,0.101,2.63,3.22,2.24,0.01,0.51,0.43,0.29,1.9,0.598,0.8,0.524,1.2,0.463,1.1,0.457,0.9,0.437,1.6,0.405,0.955,0.424,2.6,0.953,0.461,5.3,1.0,0.45,0.4,0.929,0.453,3.1,1.046,0.534,1.3,1.247,0.476,2.6,1.123,0.509,1.1,1.359,0.727,0.6,0.929,0.422,1.5,1.355,0.615,0.5,41.5,0.5,9.1,0.131
238,Killian Hayes,DET,0.353,0.278,0.2,2.4,5.3,1.0,0.4,2.2,6.8,-5.0,0.299,1.66,0.009,0.092,19.3,0.422,0.185,0.053,G,0.378,2.27,-0.005,0.355,1.38,0.032,0.3799999999999999,-0.19400000000000012,0.122,0.4200000000000004,0.008000000000000063,0.095,0.2400000000000002,0.11699999999999999,0.05,1.69,2.08,3.12,0.0,0.15,0.23,0.35,0.8,0.477,0.6,0.356,0.5,0.462,0.0,0.111,0.3,0.25,0.5,0.286,0.458,0.267,0.9,0.577,0.387,5.3,0.0,0.0,0.0,0.486,0.375,1.3,0.0,0.0,0.0,0.894,0.311,1.8,0.696,0.286,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.4,10.5,0.106
239,Kira Lewis Jr.,NOP,0.386,0.333,0.2,1.1,2.3,0.7,0.2,1.6,6.4,0.4,0.191,3.65,0.012,0.064,6.6,0.477,0.176,0.064,G,0.293,1.18,0.091,0.391,0.73,-0.055,0.27,-0.14400000000000013,0.128,0.36,0.08299999999999996,0.123,0.10999999999999999,-0.08700000000000002,0.063,1.61,1.74,1.15,0.11,0.13,0.15,0.3,1.3,0.523,0.2,0.302,0.1,0.214,0.0,0.154,0.3,0.319,0.5,0.347,0.0,0.0,0.0,0.8,0.383,2.3,0.0,0.0,0.0,1.041,0.508,1.4,0.0,0.0,0.0,0.913,0.34,1.9,0.655,0.259,0.5,1.238,0.588,0.4,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.3,3.8,0.093
240,Kristaps Porzingis,DAL,0.476,0.376,1.9,7.0,1.6,0.5,1.3,2.7,20.1,0.2,0.081,1.33,0.062,0.219,5.9,0.582,0.259,0.135,F-C,0.452,4.26,-0.057,0.275,1.65,0.003,0.3700000000000001,-0.21599999999999991,0.067,0.5100000000000007,-0.02899999999999997,0.066,1.19,0.132,0.139,8.37,2.91,0.98,0.02,2.95,0.49,0.21,3.0,0.683,0.8,0.493,0.9,0.417,0.6,0.397,0.4,0.432,1.7,0.375,0.556,0.25,0.4,0.0,0.0,0.0,1.122,0.485,3.4,1.102,0.446,1.3,0.981,0.492,3.7,1.162,0.432,4.3,0.615,0.2,0.3,1.367,0.652,1.8,0.811,0.324,0.8,1.145,0.547,1.3,40.0,0.3,2.8,0.04
241,Kyle Anderson,MEM,0.468,0.36,0.8,5.0,3.6,1.2,0.8,1.7,12.4,0.7,0.182,2.91,0.026,0.173,8.0,0.578,0.181,0.121,F-G,0.36,2.22,-0.054,0.373,1.54,0.022,0.44999999999999973,-0.0719999999999999,0.089,0.27000000000000046,-0.037000000000000144,0.062,0.41999999999999993,-0.04799999999999999,0.117,4.29,2.99,2.33,0.0,0.67,0.17,0.32,1.2,0.606,0.8,0.514,0.7,0.538,0.2,0.333,0.9,0.386,0.6,0.364,1.07,0.5,0.8,0.988,0.5,2.3,1.0,0.444,0.1,1.077,0.489,2.6,0.0,0.0,0.0,1.073,0.42,3.6,0.838,0.4,0.5,0.882,0.483,0.5,0.733,0.346,0.4,1.417,0.692,0.5,31.2,0.4,6.3,0.116
242,Kyle Kuzma,LAL,0.443,0.361,1.6,4.5,1.9,0.5,0.6,1.8,12.9,0.0,0.1,1.12,0.054,0.157,10.9,0.546,0.198,0.097,F,0.348,2.03,0.007,0.371,1.1,-0.051,0.3700000000000001,-0.18099999999999994,0.113,0.41000000000000036,0.09599999999999986,0.083,0.3699999999999999,0.08000000000000002,0.085,3.5,2.07,0.62,0.04,0.22,0.34,0.29,2.1,0.655,0.2,0.308,0.2,0.316,0.2,0.366,1.0,0.361,1.1,0.374,0.679,0.372,0.8,0.688,0.342,1.4,1.08,0.417,0.4,1.143,0.593,2.7,0.846,0.625,0.2,1.047,0.391,4.0,0.951,0.421,0.6,1.05,0.606,0.6,0.867,0.356,1.2,0.938,0.473,1.0,27.4,0.4,3.8,0.068
243,Kyle Lowry,TOR,0.436,0.396,0.8,4.6,7.3,1.0,0.3,3.1,17.2,-0.1,0.311,2.68,0.021,0.133,11.2,0.593,0.209,0.115,G,0.376,3.11,0.02,0.389,1.93,0.003,0.3900000000000001,-0.22299999999999992,0.099,0.2200000000000002,-0.16500000000000015,0.064,0.42000000000000015,0.056999999999999995,0.071,2.09,2.91,2.13,0.43,0.37,0.48,0.48,1.7,0.594,0.2,0.313,0.3,0.343,0.4,0.429,0.7,0.427,2.3,0.403,0.976,0.485,0.9,0.873,0.378,5.0,0.0,0.0,0.0,1.114,0.516,3.8,0.0,0.0,0.0,1.086,0.43,3.0,1.483,0.6,1.3,0.0,0.0,0.0,1.02,0.364,1.1,0.0,0.0,0.0,62.6,0.9,14.9,0.117
244,Kyrie Irving,BKN,0.506,0.402,1.0,3.8,6.0,1.4,0.7,2.6,26.9,4.2,0.269,2.49,0.029,0.101,8.0,0.614,0.297,0.149,G,0.387,2.78,0.014,0.365,1.52,0.0,0.26000000000000023,-0.2099999999999999,0.071,0.3900000000000001,-0.11500000000000016,0.109,0.33000000000000007,0.04999999999999999,0.067,2.39,1.96,2.91,0.07,0.24,0.52,0.5,3.1,0.597,1.4,0.535,1.5,0.513,1.0,0.587,0.6,0.402,2.3,0.41,1.113,0.505,4.3,1.026,0.487,7.7,0.0,0.0,0.0,1.044,0.475,4.2,1.304,0.667,0.4,1.291,0.496,2.6,1.133,0.507,1.5,1.389,0.727,1.0,0.955,0.39,0.8,1.15,0.563,0.4,51.3,0.8,11.4,0.117
245,LaMarcus Aldridge,BKN,0.473,0.388,0.7,3.8,1.9,0.4,1.1,1.8,13.5,-1.3,0.109,1.81,0.027,0.148,6.9,0.556,0.224,0.099,C-F,0.377,3.04,-0.069,0.243,1.15,-0.026,1.04,0.03300000000000003,0.123,0.7599999999999998,-0.07900000000000007,0.128,0.8900000000000001,0.08599999999999997,0.128,7.85,1.92,0.81,0.0,2.65,0.19,0.19,1.3,0.586,0.4,0.478,0.5,0.368,1.3,0.507,1.1,0.5,0.7,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.5,2.2,0.0,0.0,0.0,1.1,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.2,2.8,0.062
246,LaMelo Ball,CHA,0.436,0.352,1.2,4.7,6.1,1.6,0.4,2.7,15.7,-1.6,0.322,2.16,0.041,0.161,12.1,0.539,0.247,0.121,G,0.389,2.34,-0.002,0.449,1.68,0.004,0.3400000000000003,-0.009999999999999898,0.066,0.24,0.019999999999999962,0.054,0.10000000000000009,-0.14300000000000002,0.042,1.37,2.55,2.96,0.0,0.08,0.61,0.55,2.6,0.517,0.6,0.517,0.4,0.339,0.3,0.5,0.4,0.31,1.4,0.369,1.203,0.6,1.4,0.799,0.41,5.7,0.0,0.0,0.0,0.927,0.469,3.7,0.0,0.0,0.0,1.046,0.418,3.4,0.93,0.458,1.1,0.571,0.333,0.3,0.6,0.2,0.5,0.821,0.435,0.5,54.5,0.7,11.5,0.113
247,Lamar Stevens,CLE,0.456,0.16,0.6,1.8,0.6,0.4,0.3,1.3,4.1,-2.9,0.079,1.09,0.044,0.145,11.1,0.521,0.152,0.072,F,0.418,1.3,0.0,0.339,0.65,0.008,0.10999999999999988,-0.2589999999999999,0.078,0.13000000000000012,-0.06300000000000017,0.068,0.07999999999999996,-0.208,0.096,1.93,1.18,0.73,0.03,0.2,0.18,0.13,1.0,0.704,0.1,0.25,0.3,0.37,0.2,0.545,0.1,0.182,0.1,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.286,0.3,1.147,0.652,0.9,1.25,0.545,0.3,0.6,0.277,1.4,1.0,0.455,0.3,1.222,0.727,0.5,0.0,0.0,0.0,1.25,0.6,0.3,11.7,0.2,1.2,0.053
248,Landry Shamet,BKN,0.408,0.387,0.2,1.7,1.6,0.5,0.2,1.5,9.3,0.9,0.097,2.06,0.008,0.067,7.5,0.578,0.164,0.063,G,0.38,2.11,0.024,0.352,1.34,0.062,0.41000000000000014,-0.08299999999999991,0.103,0.4500000000000004,0.05499999999999983,0.107,0.2999999999999998,0.20199999999999996,0.058,2.77,1.85,1.23,0.08,0.52,0.16,0.18,0.6,0.515,0.1,0.545,0.1,0.348,0.1,0.389,1.1,0.482,1.0,0.321,1.188,0.462,0.3,0.667,0.279,0.9,0.8,0.25,0.2,1.053,0.4,1.2,0.0,0.0,0.0,1.118,0.416,3.6,1.265,0.465,0.8,1.375,0.75,0.3,1.27,0.439,1.0,0.0,0.0,0.0,22.1,0.3,2.6,0.073
249,Larry Nance Jr.,CLE,0.471,0.36,1.5,5.2,3.1,1.7,0.5,2.1,9.3,-3.9,0.145,1.95,0.049,0.169,12.0,0.557,0.139,0.104,F-C,0.376,2.57,-0.06,0.337,1.74,0.066,0.54,-0.05899999999999994,0.094,0.35000000000000053,-0.02600000000000008,0.067,0.49,-0.05299999999999999,0.126,4.29,2.63,3.37,0.06,1.83,0.43,0.54,1.8,0.621,0.4,0.5,0.1,0.25,0.2,0.412,0.4,0.318,0.7,0.382,0.0,0.0,0.3,0.0,0.0,0.0,1.17,0.511,1.5,1.2,0.68,1.0,0.484,0.25,0.9,0.948,0.356,2.7,0.0,0.0,0.0,1.167,0.64,1.7,0.0,0.0,0.0,0.96,0.526,0.7,38.6,0.3,5.1,0.079
250,Lauri Markkanen,CHI,0.48,0.402,0.7,4.6,0.9,0.5,0.3,1.5,13.6,-0.9,0.051,0.87,0.027,0.173,7.9,0.619,0.197,0.11,F-C,0.427,2.98,-0.013,0.292,1.08,-0.041,0.56,-0.06299999999999989,0.104,0.33999999999999964,-0.08700000000000008,0.08,0.5999999999999999,0.15500000000000003,0.097,5.33,2.65,0.71,0.02,1.0,0.31,0.31,1.9,0.628,0.5,0.622,0.1,0.214,0.0,0.111,1.0,0.477,1.4,0.365,0.0,0.0,0.0,1.071,0.6,0.3,1.014,0.429,1.4,1.143,0.492,1.4,1.267,0.667,0.6,1.162,0.427,4.5,0.778,0.333,0.5,1.531,0.745,1.0,1.159,0.443,1.4,1.118,0.571,0.3,22.8,0.2,1.9,0.039
251,LeBron James,LAL,0.513,0.365,0.6,7.0,7.8,1.1,0.6,1.6,25.0,6.4,0.394,2.08,0.02,0.202,11.7,0.602,0.31,0.191,F,0.359,1.91,-0.077,0.403,1.16,-0.062,0.3400000000000001,-0.1289999999999999,0.085,0.2200000000000002,-0.12100000000000005,0.068,0.32000000000000006,0.0030000000000000027,0.085,2.18,2.02,1.96,0.2,0.58,0.4,0.49,5.0,0.736,0.6,0.509,0.7,0.395,0.6,0.36,0.6,0.347,1.9,0.374,0.843,0.387,4.4,0.923,0.436,5.5,1.0,0.526,0.5,1.188,0.679,4.7,1.052,0.575,3.4,1.185,0.446,1.8,1.0,0.379,0.6,1.55,0.857,1.3,0.955,0.333,0.5,1.333,0.692,0.3,59.7,0.8,14.4,0.13
252,Lonnie Walker IV,SAS,0.42,0.355,0.2,2.4,1.7,0.5,0.3,1.7,11.2,-3.5,0.095,1.55,0.009,0.093,8.1,0.523,0.199,0.063,G-F,0.403,2.03,-0.013,0.374,1.37,0.064,0.40000000000000036,-0.005999999999999894,0.091,0.25,0.0009999999999999454,0.07,0.1499999999999999,-0.10200000000000004,0.062,1.87,1.83,1.18,0.02,0.17,0.12,0.17,1.6,0.57,0.2,0.333,0.4,0.477,0.4,0.348,0.6,0.357,1.2,0.361,0.786,0.444,0.2,0.687,0.382,2.5,0.0,0.0,0.0,1.088,0.491,2.3,0.0,0.0,0.0,1.07,0.406,4.5,0.982,0.44,0.9,1.05,0.5,0.3,0.739,0.333,0.4,0.0,0.0,0.0,18.2,0.3,3.2,0.092
253,Lonzo Ball,NOP,0.414,0.378,0.6,4.2,5.7,1.5,0.6,1.9,14.6,0.9,0.246,2.57,0.018,0.129,10.5,0.551,0.202,0.105,G,0.307,2.47,0.034,0.436,2.13,0.008,0.5299999999999998,-0.08300000000000013,0.096,0.46999999999999975,0.010999999999999954,0.083,0.41999999999999993,0.03699999999999998,0.077,3.02,3.29,2.49,0.0,0.65,0.22,0.42,1.3,0.577,0.1,0.333,0.2,0.355,0.4,0.42,1.3,0.395,1.9,0.377,0.35,0.2,0.4,0.94,0.449,3.6,0.917,0.273,0.2,0.987,0.5,2.9,0.0,0.0,0.0,1.108,0.385,5.6,0.571,0.265,1.0,1.0,0.857,0.2,1.0,0.4,0.3,1.2,0.571,0.3,59.3,0.5,9.2,0.097
254,Lou Williams,ATL,0.41,0.399,0.3,1.8,3.4,0.7,0.1,0.9,11.3,1.2,0.233,2.08,0.015,0.08,10.3,0.519,0.244,0.096,G,0.338,1.2,0.021,0.451,0.89,-0.007,0.1200000000000001,-0.1279999999999999,0.055,0.16999999999999993,-0.008000000000000118,0.078,0.20000000000000007,0.07700000000000001,0.078,0.64,1.47,1.2,0.05,0.32,0.26,0.27,1.0,0.528,0.5,0.367,0.7,0.405,0.6,0.347,0.6,0.378,0.6,0.419,0.774,0.348,1.3,0.819,0.382,7.1,0.0,0.0,0.0,0.783,0.4,1.0,0.0,0.0,0.0,1.261,0.476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.4,6.2,0.126
255,Luguentz Dort,OKC,0.387,0.343,0.7,2.9,1.7,0.9,0.4,2.6,14.0,-4.8,0.09,1.11,0.023,0.092,9.0,0.513,0.218,0.062,G,0.313,2.61,0.047,0.435,1.96,-0.02,0.25,-0.24599999999999994,0.068,0.3700000000000001,-0.038000000000000145,0.075,0.5699999999999998,0.014999999999999958,0.109,2.85,3.67,1.56,0.1,0.33,0.37,0.48,2.0,0.483,0.4,0.302,0.1,0.333,0.1,0.333,0.9,0.4,1.3,0.32,0.41,0.2,0.8,0.825,0.359,3.3,0.0,0.0,0.0,1.068,0.463,2.8,0.0,0.0,0.0,0.967,0.376,5.8,0.795,0.324,0.8,1.222,0.692,0.3,1.476,0.556,0.4,1.125,0.533,0.3,23.5,0.3,3.5,0.072
256,Luka Doncic,DAL,0.479,0.35,0.8,7.2,8.6,1.0,0.5,2.3,27.7,2.5,0.425,2.02,0.024,0.202,11.7,0.587,0.35,0.179,F-G,0.38,2.95,-0.021,0.399,1.91,-0.001,0.36999999999999966,-0.16199999999999992,0.076,0.39000000000000057,-0.03200000000000014,0.076,0.32000000000000006,-0.03200000000000003,0.07,2.89,3.08,1.7,0.0,0.21,0.53,0.52,3.2,0.662,1.5,0.505,1.4,0.495,0.8,0.51,0.5,0.468,2.3,0.338,1.046,0.463,4.6,1.006,0.491,13.2,0.0,0.0,0.0,0.81,0.423,2.3,1.092,0.558,1.8,1.057,0.407,1.6,1.033,0.522,1.4,1.25,0.667,0.2,1.152,0.452,0.7,1.146,0.516,0.6,57.5,0.9,16.3,0.149
257,Luke Kennard,LAC,0.476,0.446,0.2,2.3,1.7,0.4,0.1,1.4,8.3,-0.4,0.12,2.17,0.013,0.118,8.3,0.608,0.166,0.084,G,0.395,1.81,0.054,0.385,0.93,-0.012,0.20999999999999996,0.015000000000000124,0.056,0.3599999999999999,0.09199999999999997,0.102,0.21999999999999986,0.15000000000000002,0.06,1.24,1.7,0.67,0.02,0.17,0.29,0.11,0.6,0.648,0.2,0.5,0.4,0.447,0.5,0.443,0.6,0.46,1.0,0.445,0.0,0.0,0.0,0.903,0.447,1.5,0.0,0.0,0.0,1.162,0.475,1.1,0.0,0.0,0.0,1.292,0.481,2.7,0.775,0.424,0.6,1.0,0.5,0.2,1.132,0.521,0.8,0.0,0.0,0.0,17.8,0.2,2.9,0.093
258,Malachi Flynn,TOR,0.374,0.321,0.2,2.3,2.9,0.8,0.1,1.4,7.5,-2.1,0.225,3.19,0.01,0.114,7.9,0.484,0.183,0.083,G,0.364,1.89,0.014,0.375,0.87,-0.08,0.27000000000000024,-0.1289999999999999,0.084,0.30000000000000004,-0.02500000000000019,0.089,0.2899999999999999,0.017000000000000015,0.089,1.13,1.81,1.4,0.0,0.09,0.19,0.38,0.8,0.554,0.3,0.378,0.3,0.452,0.2,0.25,0.4,0.308,0.8,0.317,0.848,0.381,1.0,0.81,0.374,3.6,0.0,0.0,0.0,1.192,0.579,1.1,0.0,0.0,0.0,0.898,0.298,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.4,5.0,0.096
259,Malcolm Brogdon,IND,0.453,0.388,1.0,4.2,5.9,0.9,0.3,2.0,21.2,-0.6,0.271,2.86,0.029,0.118,7.7,0.561,0.257,0.128,G,0.416,3.33,0.013,0.317,1.49,0.003,0.33999999999999986,-0.2119999999999999,0.084,0.5699999999999998,-0.029000000000000192,0.109,0.3600000000000001,-0.02100000000000002,0.075,2.21,2.75,1.63,0.0,0.16,0.52,0.5,3.4,0.523,0.3,0.442,0.5,0.431,0.7,0.446,1.0,0.474,1.9,0.365,0.982,0.426,2.0,0.897,0.423,8.0,0.0,0.0,0.0,1.193,0.532,3.5,0.0,0.0,0.0,1.152,0.418,2.8,1.015,0.468,1.2,1.179,0.538,0.5,1.147,0.5,0.6,1.094,0.538,0.6,61.9,0.8,11.5,0.095
260,Malik Beasley,MIN,0.44,0.399,0.8,3.6,2.4,0.8,0.2,1.7,19.6,-5.3,0.114,1.47,0.021,0.112,7.7,0.57,0.235,0.101,G,0.405,2.42,0.012,0.358,1.28,0.005,0.33000000000000007,0.07100000000000006,0.057,0.4399999999999997,0.08399999999999985,0.089,0.5,0.18699999999999994,0.091,2.22,2.14,1.51,0.0,0.41,0.54,0.49,2.2,0.543,0.7,0.509,0.3,0.244,0.3,0.444,2.0,0.441,1.6,0.367,0.455,0.222,0.3,0.824,0.342,2.5,0.0,0.0,0.0,1.265,0.574,3.6,0.0,0.0,0.0,1.298,0.473,4.9,0.885,0.378,2.4,1.206,0.567,0.9,0.757,0.312,2.8,1.15,0.611,0.5,29.1,0.4,4.3,0.082
261,Malik Monk,CHA,0.434,0.401,0.3,2.1,2.1,0.5,0.1,1.1,11.7,0.8,0.155,1.58,0.015,0.096,9.6,0.569,0.227,0.096,G,0.375,1.74,0.102,0.439,1.08,0.009,0.17999999999999994,-0.1509999999999999,0.074,0.17999999999999994,-0.012000000000000066,0.068,0.09999999999999987,-0.02200000000000002,0.043,1.07,1.43,0.79,0.0,0.1,0.14,0.19,1.4,0.531,0.3,0.464,0.1,0.2,0.2,0.391,0.6,0.531,1.4,0.376,1.073,0.472,1.0,0.727,0.328,1.8,1.214,0.429,0.3,1.151,0.527,2.2,0.0,0.0,0.0,1.142,0.462,3.5,1.128,0.517,0.9,1.0,0.5,0.3,0.656,0.286,0.8,0.0,0.0,0.0,21.0,0.2,4.1,0.099
262,Marc Gasol,LAL,0.454,0.41,0.7,3.4,2.1,0.5,1.1,2.2,5.0,1.7,0.145,2.06,0.039,0.174,14.1,0.606,0.117,0.083,C,0.433,3.17,0.03,0.212,0.81,-0.023,0.33000000000000007,-0.18899999999999995,0.082,0.3799999999999999,-0.21800000000000003,0.119,0.69,0.008000000000000007,0.153,6.25,1.35,1.5,0.1,1.65,0.15,0.1,0.3,0.692,0.2,0.5,0.2,0.364,0.1,0.75,0.2,0.391,0.8,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.289,0.535,0.9,0.846,0.292,0.5,0.607,0.294,0.5,1.244,0.44,1.6,0.0,0.0,0.0,1.207,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.3,3.9,0.073
263,Marcus Morris Sr.,LAC,0.473,0.473,0.6,3.5,1.0,0.6,0.3,2.1,13.4,2.3,0.056,1.02,0.025,0.133,7.8,0.614,0.194,0.091,F,0.351,1.77,-0.009,0.349,1.14,0.027,0.3500000000000001,-0.13699999999999996,0.104,0.4099999999999999,0.05899999999999994,0.099,0.3700000000000001,0.07800000000000001,0.097,2.12,1.56,1.02,0.0,0.88,0.39,0.12,0.6,0.516,0.3,0.364,0.9,0.547,0.6,0.427,1.2,0.523,1.3,0.45,0.661,0.304,1.1,0.659,0.313,0.7,1.262,0.5,0.7,1.219,0.5,1.1,1.061,0.541,1.7,1.426,0.524,4.8,0.0,0.0,0.0,1.0,0.5,0.2,0.882,0.412,0.3,0.667,0.438,0.4,22.4,0.2,2.4,0.045
264,Marcus Smart,BOS,0.398,0.33,0.8,2.7,5.7,1.5,0.5,2.6,13.1,1.9,0.227,2.84,0.022,0.084,10.1,0.539,0.179,0.085,G,0.282,1.73,-0.021,0.47,1.69,-0.018,0.22999999999999998,-0.22399999999999992,0.073,0.48,0.039999999999999813,0.098,0.29000000000000004,-0.030000000000000027,0.077,2.69,3.1,3.25,0.29,0.69,0.27,0.63,1.2,0.523,0.5,0.458,0.3,0.405,0.3,0.583,0.8,0.409,1.2,0.288,0.881,0.4,0.9,0.943,0.443,3.2,0.364,0.0,0.2,0.877,0.45,1.7,0.88,0.412,0.5,0.937,0.35,4.2,0.958,0.405,1.0,1.176,0.615,0.3,1.318,0.529,0.4,0.882,0.4,0.3,48.8,0.4,8.6,0.116
265,Markieff Morris,LAL,0.405,0.311,0.8,3.6,1.2,0.4,0.3,1.7,6.7,0.3,0.088,1.35,0.04,0.176,10.3,0.509,0.16,0.076,F,0.369,1.85,0.043,0.336,0.92,-0.002,0.17999999999999972,-0.31999999999999995,0.106,0.30000000000000027,-0.002999999999999947,0.086,0.2499999999999999,-0.068,0.105,2.8,1.69,1.0,0.08,0.67,0.16,0.18,0.7,0.662,0.3,0.486,0.3,0.444,0.2,0.393,0.6,0.343,0.5,0.279,1.056,0.643,0.3,0.0,0.0,0.0,0.973,0.4,0.6,1.203,0.574,1.0,0.75,0.413,0.9,0.893,0.315,2.9,0.0,0.0,0.0,0.962,0.476,0.4,0.75,0.333,0.3,1.115,0.545,0.4,19.0,0.2,2.1,0.063
